Year,Location,Population,Total Suicides (18 to 24),Total Suicides (25 to 34),Total Suicides (35 to 44),Total Suicides (45 to 54),Total Suicides (55+),Suicides per 100k (18 to 24),Suicides per 100k (25 to 34),Suicides per 100k (35 to 44),Suicides per 100k (45 to 54),Suicides per 100k (55+)
2003,VT,617858.0,,10.0,23.0,,25.0,,1.6184948645157948,3.722538188386328,,4.046237161289487
2003,VA,7366977.0,90.0,141.0,171.0,177.0,229.0,1.2216679921764382,1.91394652107642,2.3211691851352327,2.4026137179469953,3.108466335648937
2003,WA,6104115.0,78.0,123.0,172.0,190.0,240.0,1.2778265153916661,2.01503412042532,2.8177712903508536,3.1126543323643148,3.931773893512819
2003,WV,1812295.0,29.0,32.0,57.0,54.0,94.0,1.6001809859873806,1.7657169500550407,3.1451833172855417,2.979647353217881,5.186793540786682
2003,WI,5479203.0,74.0,97.0,140.0,179.0,157.0,1.350561386391415,1.7703304659455033,2.5551161364161903,3.266898488703558,2.8653802386952996
2003,WY,503453.0,13.0,13.0,28.0,28.0,27.0,2.582167550893529,2.582167550893529,5.5615916480783705,5.5615916480783705,5.362963374932715
2004,AL,4530729.0,75.0,70.0,102.0,121.0,173.0,1.655362746260039,1.5450052298427028,2.2512933349136532,2.6706518972995297,3.8183700680398234
2004,AK,659286.0,33.0,33.0,32.0,42.0,15.0,5.005414948899263,5.005414948899263,4.853735708023529,6.370528116780882,2.275188613136029
2004,AZ,5652404.0,116.0,136.0,172.0,203.0,253.0,2.052224150998407,2.4060559011705465,3.0429530514803966,3.591392264247212,4.47597163967756
2004,AR,2749686.0,35.0,56.0,64.0,98.0,108.0,1.2728726116363833,2.0365961786182134,2.3275384898493865,3.564043312581873,3.92772120162084
2004,CA,35574576.0,359.0,505.0,630.0,,,1.009147656461176,1.4195531100637713,1.7709276422577742,,
2004,CO,4575013.0,81.0,133.0,168.0,231.0,184.0,1.7704867723873134,2.9070955645371934,3.6721207130996127,5.049165980511968,4.0218464952995765
2004,CT,3496094.0,30.0,39.0,58.0,90.0,77.0,0.8581004972978415,1.1155306464871941,1.658994294775827,2.5743014918935248,2.20245794306446
2004,DE,830803.0,,16.0,21.0,,25.0,,1.9258476437855905,2.5276750324685877,,3.0091369434149855
2004,FL,17415318.0,186.0,284.0,474.0,588.0,857.0,1.0680252867044977,1.6307482872262224,2.7217418596663006,3.376338003130348,4.9209552188481425
2004,GA,8769252.0,119.0,167.0,200.0,206.0,281.0,1.3570142584567075,1.9043813543047914,2.280696232700349,2.3491171196813596,3.20437820694399
2004,HI,1273569.0,11.0,20.0,20.0,32.0,33.0,0.8637144905380078,1.5703899827963776,1.5703899827963776,2.5126239724742043,2.591143471614023
2004,ID,1391802.0,25.0,32.0,56.0,56.0,67.0,1.7962325100840493,2.299177612907583,4.023560822588271,4.023560822588271,4.813903127025252
2004,IL,12589773.0,122.0,171.0,200.0,264.0,271.0,0.969040506131445,1.358245299577681,1.5885909936581064,2.0969401116287005,2.152540796406734
2004,IN,6233007.0,71.0,126.0,170.0,147.0,190.0,1.139097068236888,2.0214962056034915,2.727415515496774,2.3584122398707397,3.04828792908463
2004,IA,2953635.0,47.0,57.0,63.0,91.0,85.0,1.5912595835301246,1.9298254523663214,2.1329649736680394,3.0809494064093905,2.877809885107672
2004,KS,2734373.0,48.0,61.0,76.0,91.0,94.0,1.7554298554001229,2.230858774570989,2.7794306043835277,3.3280024341960663,3.437716800158574
2004,KY,4146101.0,65.0,95.0,119.0,126.0,155.0,1.5677379784042886,2.291309353052422,2.8701664527709285,3.0389997735221597,3.7384521023486887
2004,LA,4552238.0,77.0,98.0,110.0,128.0,124.0,1.6914757093104535,2.1527872663951224,2.416393870443505,2.8118037765160784,2.723934908499951
2004,ME,1313688.0,24.0,20.0,32.0,48.0,47.0,1.8269178069678647,1.5224315058065536,2.435890409290486,3.6538356139357293,3.5777140386454014
2004,MD,5546935.0,50.0,56.0,116.0,133.0,145.0,0.9013987003633538,1.0095665444069561,2.091244984842981,2.397720542966521,2.614056231053726
2004,MA,6412281.0,40.0,67.0,101.0,104.0,113.0,0.6238029805618313,1.0448699924410674,1.5751025259186242,1.6218877494607613,1.7622434200871735
2004,MI,10055315.0,108.0,172.0,258.0,294.0,266.0,1.0740588435071403,1.7105381581780381,2.5658072372670575,2.9238268517694372,2.6453671516009196
2004,MN,5087713.0,73.0,89.0,121.0,126.0,115.0,1.4348293624266935,1.7493125103558318,2.3782788062141083,2.476554789941964,2.260347625740682
2004,MS,2889010.0,39.0,66.0,62.0,85.0,98.0,1.3499434062187394,2.28451961052402,2.1460638765528675,2.942184346886996,3.3921654822932426
2004,MO,5747741.0,69.0,115.0,155.0,180.0,196.0,1.2004716287668495,2.0007860479447492,2.6967116298385747,3.1316651185222164,3.410035351279746
2004,MT,930009.0,23.0,30.0,37.0,37.0,48.0,2.473094346398798,3.225775234433215,3.978456122467632,3.978456122467632,5.161240375093144
2004,NE,1749370.0,26.0,21.0,33.0,50.0,36.0,1.4862493354750568,1.2004321555760074,1.8863933873337257,2.858171798990494,2.0578836952731554
2004,NV,2346222.0,29.0,58.0,71.0,125.0,157.0,1.236029668121772,2.472059336243544,3.0261416012636486,5.327714086731776,6.69160889293511
2004,NH,1290121.0,16.0,16.0,30.0,30.0,41.0,1.2401937492684794,1.2401937492684794,2.325363279878399,2.325363279878399,3.1779964825004785
2004,NJ,8634561.0,57.0,95.0,132.0,151.0,162.0,0.6601377881284295,1.1002296468807158,1.5287401409289947,1.7487860703051377,1.8761810820492204
2004,NM,1903808.0,60.0,68.0,60.0,81.0,87.0,3.1515783104178574,3.571788751806905,3.1515783104178574,4.254630719064107,4.569788550105893
2004,NY,19171567.0,137.0,183.0,231.0,281.0,355.0,0.7145999072480617,0.9545385622364619,1.2049093326591405,1.4657122185160973,1.8517004895843932
2004,NC,8553152.0,117.0,180.0,251.0,200.0,279.0,1.3679167633171958,2.1044873281803014,2.9345906631847534,2.338319253533668,3.261955358679467
2004,ND,644705.0,16.0,13.0,12.0,18.0,14.0,2.4817552213803213,2.016426117371511,1.861316416035241,2.7919746240528616,2.171535818707781
2004,OH,11452251.0,146.0,211.0,252.0,346.0,364.0,1.274858540910429,1.8424325488500033,2.200440769242658,3.0212401038014276,3.1784144444616174
2004,OK,3525233.0,64.0,77.0,110.0,111.0,144.0,1.815482834751632,2.1842527855605574,3.120361122229368,3.1487280415223617,4.084836378191172
2004,OR,3569463.0,60.0,66.0,108.0,132.0,189.0,1.680925113945711,1.8490176253402824,3.02566520510228,3.6980352506805647,5.29491410892899
2004,PA,12410722.0,136.0,212.0,294.0,386.0,382.0,1.0958266569825672,1.7082003770610608,2.3689193908299613,3.1102138940828747,3.077983698289269
2004,RI,1074579.0,10.0,,19.0,,21.0,0.9305970058971933,,1.768134311204667,,1.9542537123841057
2004,SC,4210921.0,49.0,78.0,86.0,129.0,140.0,1.1636409232089606,1.852326367557121,2.0423085591014414,3.0634628386521623,3.324688352025602
2004,SD,770396.0,16.0,26.0,22.0,28.0,20.0,2.0768539815886893,3.3748877200816207,2.855674224684448,3.6344944677802067,2.596067476985862
2004,TN,5910809.0,81.0,131.0,160.0,193.0,227.0,1.3703707901913258,2.2162786853711562,2.7069052645754583,3.2652044753941465,3.8404218441164315
2004,TX,22394023.0,270.0,399.0,457.0,536.0,638.0,1.2056788545765091,1.78172541842973,2.0407230983017213,2.3934958001963293,2.848974478591899
2004,UT,2401580.0,48.0,86.0,72.0,92.0,79.0,1.9986841995686175,3.580975857560439,2.9980262993529263,3.8308113825065164,3.2895010784566825
2004,VT,619920.0,,18.0,14.0,,32.0,,2.9036004645760745,2.2583559168925023,,5.161956381468577
2004,VA,7475575.0,82.0,117.0,186.0,197.0,246.0,1.0969055892021684,1.5650969992274841,2.488102921848821,2.6352487935710633,3.290716767606505
2004,WA,6178645.0,87.0,110.0,193.0,204.0,236.0,1.4080757188671627,1.7803256215561827,3.123662226912211,3.301694789067829,3.819607697156901
2004,WV,1816438.0,34.0,47.0,68.0,57.0,79.0,1.8717952388135461,2.5874816536540197,3.7435904776270923,3.138009665069769,4.349171290184416
2004,WI,5514026.0,84.0,117.0,139.0,172.0,150.0,1.5233878113741213,2.1218615944139545,2.52084411644051,3.119317899480343,2.720335377453788
2004,WY,509106.0,,17.0,13.0,,31.0,,3.3391867312504666,2.5534957356621213,,6.089105215809674
2005,AL,4569805.0,58.0,79.0,99.0,123.0,176.0,1.2692007645840468,1.7287389724506843,2.166394408514149,2.6915809317903063,3.8513678373584868
2005,AK,666946.0,25.0,23.0,34.0,32.0,17.0,3.7484294080780156,3.4485550554317737,5.097863994986101,4.79798964233986,2.5489319974930504
2005,AZ,5839077.0,126.0,161.0,170.0,221.0,267.0,2.157875294331621,2.757285098312627,2.911419047907743,3.784844762280066,4.572640504655102
2005,AR,2781097.0,38.0,63.0,81.0,105.0,113.0,1.3663673003854233,2.265293155902149,2.912519771874192,3.7754885931702487,4.063144866935601
2005,CA,35827943.0,307.0,431.0,606.0,785.0,1077.0,0.856873083671033,1.2029716581831114,1.691417227050964,2.191027266064368,3.0060335866895844
2005,CO,4631888.0,113.0,114.0,166.0,191.0,216.0,2.439609938754996,2.4611994072395533,3.5838517684365425,4.12358848055048,4.663325192664417
2005,CT,3506956.0,24.0,32.0,76.0,79.0,84.0,0.6843541806626601,0.912472240883547,2.1671215720984236,2.2526658446812564,2.3952396323193104
2005,DE,845150.0,,17.0,15.0,,22.0,,2.0114772525587177,1.7748328699047506,,2.603088209193634
2005,FL,17842038.0,174.0,299.0,438.0,587.0,849.0,0.9752249154496813,1.6758175271233027,2.45487651130437,3.289982904419327,4.758425018487237
2005,GA,8925922.0,93.0,132.0,196.0,212.0,291.0,1.0419091719600506,1.4788388247174913,2.195851588216881,2.3751047790917283,3.2601674090362875
2005,HI,1292729.0,,20.0,26.0,,29.0,,1.5471146698186549,2.0112490707642516,,2.24331627123705
2005,ID,1428241.0,25.0,37.0,40.0,53.0,73.0,1.7504048686461178,2.590599205596255,2.8006477898337887,3.7108583215297695,5.111182216446664
2005,IL,12609903.0,118.0,171.0,238.0,238.0,321.0,0.9357724639118954,1.3560770451604585,1.8874054780595855,1.8874054780595855,2.545618312845071
2005,IN,6278616.0,90.0,120.0,149.0,186.0,200.0,1.4334369230416386,1.9112492307221847,2.373134461480046,2.9624363076193863,3.185415384536974
2005,IA,2964454.0,46.0,55.0,65.0,83.0,84.0,1.5517191361377172,1.8553163584255312,2.1926466054119915,2.79984104998762,2.833574074686266
2005,KS,2745299.0,40.0,64.0,78.0,80.0,100.0,1.4570361916862244,2.331257906697959,2.8412205737881373,2.914072383372449,3.6425904792155612
2005,KY,4182742.0,50.0,100.0,136.0,133.0,147.0,1.1953880970903774,2.390776194180755,3.2514556240858274,3.179732338260404,3.51444100544571
2005,LA,4576628.0,75.0,96.0,83.0,119.0,132.0,1.6387611140778755,2.097614226019681,1.8135622995795158,2.6001676343368962,2.884219560777061
2005,ME,1318787.0,12.0,26.0,30.0,39.0,68.0,0.90992707692751,1.9715086666762716,2.2748176923187744,2.957263000014407,5.156253435922556
2005,MD,5592379.0,46.0,75.0,103.0,114.0,134.0,0.8225479710870812,1.341110822424589,1.8417921961297687,2.0384884500853753,2.396118002731932
2005,MA,6403290.0,44.0,86.0,103.0,112.0,135.0,0.6871467636168281,1.3430595834328913,1.6085481057393936,1.7491008528428356,2.108291206551632
2005,MI,10051137.0,107.0,189.0,239.0,281.0,292.0,1.0645561790671045,1.8803842789129228,2.3778404373554953,2.795703610447256,2.905143965304622
2005,MN,5119598.0,73.0,85.0,98.0,158.0,133.0,1.4258932048961657,1.6602866084407408,1.9142127956140307,3.0861798133369063,2.5978602226190417
2005,MS,2905943.0,47.0,58.0,87.0,81.0,90.0,1.61737515154289,1.99590976147846,2.99386464221769,2.7873912186164698,3.0971013540183
2005,MO,5790300.0,76.0,97.0,179.0,185.0,190.0,1.3125399374816502,1.6752154465226328,3.091376958015992,3.194998532027702,3.281349843704126
2005,MT,940102.0,21.0,30.0,41.0,59.0,55.0,2.233800162110069,3.19114308872867,4.361228887929182,6.275914741166384,5.850428996002561
2005,NE,1761497.0,16.0,30.0,47.0,52.0,42.0,0.9083183224268904,1.7030968545504193,2.66818507212899,2.9520345478873935,2.3843355963705872
2005,NV,2432143.0,41.0,65.0,89.0,118.0,167.0,1.6857561418058067,2.672540224814084,3.6593243078223607,4.851688408124029,6.866372577599261
2005,NH,1298492.0,13.0,18.0,37.0,42.0,52.0,1.0011613471627088,1.3862234037637506,2.8494592188477093,3.2345212754487513,4.004645388650835
2005,NJ,8651974.0,63.0,80.0,117.0,121.0,155.0,0.7281575279814756,0.924644479976477,1.3522925519655977,1.3985247759644215,1.7914986799544244
2005,NM,1932274.0,52.0,43.0,61.0,100.0,86.0,2.6911297259084375,2.225357273347362,3.156902178469513,5.175249472900841,4.450714546694724
2005,NY,19132610.0,138.0,175.0,242.0,280.0,354.0,0.721281623364507,0.9146687252810778,1.264856180102976,1.4634699604497243,1.8502441642828658
2005,NC,8705407.0,92.0,139.0,210.0,262.0,306.0,1.0568144602544143,1.596708804080039,2.4122938766676847,3.0096237889853974,3.5150567917157693
2005,ND,646089.0,23.0,15.0,12.0,24.0,18.0,3.5598810690168072,2.321661566750092,1.8573292534000732,3.7146585068001463,2.78599388010011
2005,OH,11463320.0,142.0,199.0,272.0,330.0,398.0,1.2387336303967786,1.73597177780957,2.372785545548759,2.8787471692319504,3.47194355561914
2005,OK,3548597.0,62.0,92.0,112.0,115.0,141.0,1.7471693742625607,2.5925739101960574,3.156176934151722,3.2407173877450726,3.9734013188874364
2005,OR,3613202.0,48.0,72.0,92.0,156.0,192.0,1.3284615695441329,1.9926923543161992,2.5462180082929216,4.317500101018432,5.313846278176531
2005,PA,12449990.0,140.0,210.0,286.0,373.0,421.0,1.1244988951798356,1.6867483427697532,2.2971906001530926,2.9959863421577047,3.3815288205050766
2005,RI,1067916.0,,,13.0,,24.0,,,1.217324209020185,,2.2473677704988035
2005,SC,4270150.0,60.0,87.0,108.0,129.0,126.0,1.405102865238926,2.037399154596443,2.5291851574300668,3.020971160263691,2.950716017001745
2005,SD,775493.0,17.0,18.0,19.0,29.0,38.0,2.1921538943613936,2.3211041234414753,2.4500543525215575,3.7395566433223766,4.900108705043115
2005,TN,5991057.0,79.0,129.0,173.0,193.0,282.0,1.318632087793523,2.153209358548917,2.887637356813664,3.2214682651158215,4.707015807060423
2005,TX,22778123.0,295.0,416.0,489.0,595.0,623.0,1.2951023225223606,1.8263137836247527,2.146796731231981,2.612155531867134,2.735080498072646
2005,UT,2457719.0,55.0,78.0,71.0,73.0,71.0,2.237847369857986,3.1736744517985986,2.888857513816673,2.9702337818115088,2.888857513816673
2005,VT,621215.0,,14.0,20.0,,18.0,,2.2536480928503013,3.2194972755004305,,2.8975475479503876
2005,VA,7577105.0,77.0,149.0,152.0,214.0,274.0,1.0162192552432623,1.9664502471590404,2.0060432051555313,2.82429767041634,3.616156830346155
2005,WA,6257305.0,85.0,125.0,143.0,229.0,240.0,1.358412287718115,1.997665128997228,2.285328907572829,3.6597225163229217,3.8355170476746783
2005,WV,1820492.0,25.0,33.0,41.0,63.0,93.0,1.3732551420165537,1.8126967874618511,2.252138432907148,3.460602957881715,5.10850912830158
2005,WI,5546166.0,71.0,112.0,150.0,155.0,155.0,1.2801636301545969,2.0194130503847165,2.704571049622388,2.794723417943134,2.794723417943134
2005,WY,514157.0,12.0,16.0,13.0,20.0,29.0,2.3339174610089914,3.1118899480119886,2.528410582759741,3.8898624350149853,5.6403005307717295
2006,AL,4628981.0,72.0,105.0,104.0,125.0,174.0,1.5554179202723017,2.268317800397107,2.246714773726658,2.7003783338060794,3.758926640658063
2006,AK,675302.0,33.0,16.0,26.0,36.0,24.0,4.886702541973813,2.3693103233812427,3.8501292754945196,5.330948227607796,3.553965485071864
2006,AZ,6029141.0,119.0,133.0,173.0,224.0,330.0,1.9737471722754534,2.205952721954919,2.869397149610533,3.715288794871442,5.473416528158821
2006,AR,2821761.0,32.0,61.0,78.0,84.0,121.0,1.1340435990149413,2.161770610622232,2.7642312725989195,2.976864447414221,4.288102358775247
2006,CA,36021202.0,337.0,468.0,589.0,842.0,1098.0,0.935560118177067,1.2992348228690425,1.6351480997219359,2.3375122240507133,3.048204776731215
2006,CO,4720423.0,99.0,115.0,165.0,176.0,175.0,2.0972696726543365,2.4362223470227136,3.495449454423894,3.7284794180521534,3.7072948759041293
2006,CT,3517460.0,25.0,44.0,55.0,89.0,79.0,0.7107401363483877,1.2509026399731624,1.5636282999664528,2.5302348854002603,2.245938830860905
2006,DE,859268.0,10.0,12.0,20.0,21.0,28.0,1.1637812649836838,1.3965375179804205,2.3275625299673677,2.443940656465736,3.2585875419543147
2006,FL,18166990.0,169.0,297.0,429.0,587.0,958.0,0.930258672460325,1.6348332882882635,2.361425860860825,3.2311351522734366,5.273300640337227
2006,GA,9155813.0,84.0,139.0,185.0,251.0,264.0,0.9174499304430968,1.5181611944236957,2.0205742515711056,2.7414277683478243,2.8834140671068753
2006,HI,1309731.0,20.0,17.0,22.0,32.0,29.0,1.5270311231848372,1.2979764547071118,1.679734235503321,2.44324979709574,2.2141951286180137
2006,ID,1468669.0,23.0,38.0,53.0,51.0,57.0,1.5660438124587637,2.5873767336275226,3.608709654796282,3.4725319319737804,3.881065100441284
2006,IL,12643955.0,109.0,157.0,213.0,258.0,273.0,0.8620720336318818,1.2417000851394995,1.6845994785650533,2.0405007768534453,2.1591345429495754
2006,IN,6332669.0,75.0,139.0,173.0,237.0,200.0,1.1843347567984368,2.19496708259977,2.7318655056817276,3.74249783148306,3.158226018129165
2006,IA,2982644.0,36.0,41.0,77.0,90.0,90.0,1.206982797812947,1.3746192975091898,2.581602095322137,3.017456994532368,3.017456994532368
2006,KS,2762931.0,39.0,74.0,75.0,89.0,102.0,1.411544479395251,2.678315166032015,2.7145086142216366,3.2212168888763415,3.6917317153414255
2006,KY,4219239.0,61.0,105.0,147.0,139.0,170.0,1.4457583464695885,2.4886004324476523,3.4840406054267135,3.2944329534307015,4.029162604915246
2006,LA,4302665.0,60.0,100.0,100.0,106.0,126.0,1.3944845810677802,2.3241409684463,2.3241409684463,2.463589426553078,2.9284176202423384
2006,ME,1323619.0,11.0,17.0,33.0,42.0,55.0,0.8310548579311721,1.2843575077118112,2.493164573793516,3.1731185484644753,4.15527428965586
2006,MD,5627367.0,66.0,84.0,86.0,112.0,147.0,1.1728398023445068,1.4927052029839176,1.5282458030549633,1.990273603978557,2.612234105221856
2006,MA,6410084.0,39.0,65.0,98.0,128.0,120.0,0.6084163639665252,1.0140272732775422,1.5288411197107556,1.9968537073773136,1.8720503506662316
2006,MI,10036081.0,89.0,158.0,261.0,306.0,325.0,0.8868003357087293,1.5743196971008901,2.6006167148312174,3.0489989070434964,3.2383158326442363
2006,MN,5163555.0,64.0,93.0,116.0,145.0,136.0,1.2394561498812349,1.8010847177961695,2.246514271659738,2.8081428395746726,2.6338443184976246
2006,MS,2904978.0,32.0,48.0,77.0,67.0,101.0,1.1015573956153886,1.6523360934230829,2.6506224831995286,2.3063857970697197,3.47679052991107
2006,MO,5842704.0,86.0,123.0,158.0,212.0,220.0,1.4719212200378455,2.105189651914593,2.7042273577439486,3.628456961023526,3.7653798652130934
2006,MT,952692.0,25.0,30.0,35.0,38.0,61.0,2.6241429549109263,3.1489715458931116,3.6738001368752964,3.9886972914646073,6.40290880998266
2006,NE,1772693.0,30.0,20.0,32.0,61.0,59.0,1.6923404108889697,1.1282269405926464,1.805163104948234,3.4410921688075713,3.3282694747483066
2006,NV,2522658.0,49.0,65.0,88.0,115.0,169.0,1.9423956794777573,2.576647329919474,3.4883840774294415,4.558683737549838,6.699283057790632
2006,NH,1308389.0,11.0,25.0,35.0,31.0,49.0,0.840728560084195,1.91074672746408,2.6750454184497117,2.369325942055459,3.7450635858295964
2006,NJ,8661679.0,53.0,75.0,133.0,132.0,192.0,0.6118906045813981,0.8658829310114124,1.5354990643269049,1.523953958580086,2.216660303389216
2006,NM,1962137.0,48.0,63.0,56.0,92.0,93.0,2.446312362490489,3.2107849757687665,2.8540310895722367,4.688765361440104,4.739730202325322
2006,NY,19104631.0,116.0,208.0,256.0,344.0,402.0,0.6071826249876273,1.0887412585985041,1.3399892413520051,1.800610543066757,2.1042018555605706
2006,NC,8917270.0,126.0,158.0,213.0,292.0,317.0,1.4129885043292398,1.7718427276509514,2.3886234239851434,3.274544787810619,3.554899649780707
2006,ND,649422.0,22.0,20.0,10.0,24.0,14.0,3.3876277674609114,3.079661606782647,1.5398308033913235,3.6955939281391763,2.155763124747853
2006,OH,11481213.0,140.0,218.0,234.0,357.0,376.0,1.2193833526126552,1.8987540776397058,2.038112175081152,3.1094275491622705,3.274915289873988
2006,OK,3594090.0,58.0,86.0,114.0,127.0,152.0,1.613760367714776,2.392817096956392,3.1718738261980084,3.5335787362030446,4.229165101597345
2006,OR,3670883.0,66.0,76.0,109.0,143.0,185.0,1.7979325410262326,2.0703465623938433,2.96931283290696,3.895520505556837,5.039659395300804
2006,PA,12510809.0,157.0,194.0,285.0,351.0,409.0,1.2549148500308813,1.550659114050898,2.2780301417758038,2.805573964081779,3.2691730806536974
2006,RI,1063096.0,,16.0,19.0,,23.0,,1.5050381150902647,1.7872327616696893,,2.1634922904422553
2006,SC,4357847.0,47.0,77.0,105.0,127.0,168.0,1.0785142296184331,1.7669275676727523,2.4094466831901165,2.9142831310966173,3.855114693104187
2006,SD,783033.0,22.0,14.0,23.0,41.0,25.0,2.8095878462338115,1.7879195385124254,2.9372963846989846,5.236050077072103,3.192713461629331
2006,TN,6088766.0,81.0,116.0,212.0,220.0,245.0,1.3303188199382272,1.9051479396646218,3.4818220966284468,3.613211609708765,4.023803838084762
2006,TX,23359580.0,293.0,405.0,463.0,553.0,633.0,1.254303373605176,1.733764048839919,1.9820561842293396,2.367337083971544,2.7098089948535033
2006,UT,2525507.0,49.0,68.0,85.0,73.0,87.0,1.9402044817139685,2.692528668501018,3.3656608356262723,2.8905087176555044,3.444852855288067
2006,VT,622892.0,,,18.0,,24.0,,,2.8897465371204,,3.8529953828271997
2006,VA,7673725.0,88.0,117.0,170.0,228.0,273.0,1.146770310377294,1.5246832535698112,2.215351735956136,2.9711776223411706,3.55759425832956
2006,WA,6370753.0,103.0,112.0,129.0,222.0,243.0,1.6167633559172674,1.7580339404148928,2.0248783777992965,3.4846744176080913,3.8143057814358836
2006,WV,1827912.0,15.0,36.0,57.0,78.0,83.0,0.8206084319157597,1.969460236597823,3.118312041279887,4.26716384596195,4.54069998993387
2006,WI,5577655.0,55.0,103.0,175.0,183.0,154.0,0.9860774823828292,1.8466541942805714,3.137519262127184,3.280948714110141,2.761016950671922
2006,WY,522667.0,,23.0,14.0,,34.0,,4.400507397635588,2.6785697202999232,,6.505097892156956
2007,AL,4672840.0,66.0,98.0,112.0,122.0,194.0,1.412417287987605,2.097225670042201,2.3968293371910874,2.610831956583149,4.15165081620599
2007,AK,680300.0,24.0,33.0,25.0,39.0,28.0,3.527855357930325,4.850801117154196,3.6748493311774215,5.732764956636778,4.1158312509187125
2007,AZ,6167681.0,116.0,186.0,169.0,243.0,302.0,1.8807717195490494,3.0157201710010617,2.7400898327912873,3.939892481469129,4.896491890550111
2007,AR,2848650.0,33.0,69.0,93.0,94.0,113.0,1.1584434732241589,2.422199989468696,3.26470433363172,3.2998086813051795,3.9667912871009077
2007,CA,36250311.0,322.0,514.0,656.0,934.0,1176.0,0.8882682413400537,1.4179188697167315,1.8096396469536495,2.5765296192907146,3.2441100988071527
2007,CO,4803868.0,66.0,135.0,167.0,223.0,220.0,1.373892871327855,2.8102354186251577,3.4763652956326023,4.642092580395631,4.5796429044261835
2007,CT,3527270.0,28.0,32.0,50.0,78.0,83.0,0.7938150467642114,0.9072171963019559,1.4175268692218062,2.2113419159860177,2.3530946029081985
2007,DE,871749.0,,,22.0,,27.0,,,2.5236622009316902,,3.0972217920525287
2007,FL,18367842.0,203.0,318.0,443.0,646.0,977.0,1.105192433602162,1.7312866693866378,2.4118238821958506,3.5170163157980125,5.319078855316809
2007,GA,9349988.0,91.0,145.0,218.0,238.0,305.0,0.9732632811935159,1.5508041293742838,2.3315537945075437,2.5454578123522724,3.2620362721321143
2007,HI,1315675.0,13.0,22.0,16.0,37.0,45.0,0.9880859634788227,1.6721454766564692,1.2161058012047048,2.81224466528588,3.420297565888232
2007,ID,1505105.0,39.0,34.0,36.0,52.0,62.0,2.5911813461519295,2.2589786094657844,2.3918597041402427,3.454908461535906,4.119313934908196
2007,IL,12695866.0,147.0,163.0,222.0,261.0,315.0,1.157857211158341,1.283882485842242,1.7486006862391268,2.055787293281136,2.4811225953393015
2007,IN,6379599.0,81.0,136.0,151.0,208.0,214.0,1.2696722787748884,2.1317954310294427,2.3669199270988663,3.2603930121626767,3.354442810590446
2007,IA,2999212.0,34.0,42.0,70.0,83.0,93.0,1.1336311004357145,1.4003678299500002,2.3339463832500003,2.7673935687107147,3.100814480603572
2007,KS,2783785.0,49.0,44.0,77.0,106.0,106.0,1.760193405740745,1.5805818337263833,2.7660182090211705,3.8077653267044687,3.8077653267044687
2007,KY,4256672.0,59.0,126.0,142.0,153.0,169.0,1.3860593440133513,2.9600589380624114,3.3359394381338285,3.594357281932928,3.9702377820043453
2007,LA,4375581.0,62.0,113.0,102.0,120.0,125.0,1.4169546855606148,2.582514184973378,2.3311189988255276,2.742492939794738,2.856763478952852
2007,ME,1327040.0,28.0,24.0,32.0,40.0,67.0,2.1099590065107305,1.808536291294912,2.411381721726549,3.014227152158187,5.048830479864963
2007,MD,5653408.0,54.0,89.0,113.0,121.0,141.0,0.9551760637123661,1.5742716605629739,1.9987943555462475,2.140301920540672,2.4940708330267336
2007,MA,6431559.0,43.0,80.0,120.0,121.0,152.0,0.6685781783234828,1.2438663782762467,1.8657995674143704,1.8813478971428235,2.363346118724869
2007,MI,10001284.0,106.0,164.0,218.0,328.0,315.0,1.05986391347351,1.639789451034487,2.179720123936087,3.279578902068974,3.149595591925997
2007,MN,5207203.0,63.0,92.0,116.0,146.0,155.0,1.209862569214221,1.766783434408069,2.227683460775391,2.803808493734544,2.97664600362229
2007,MS,2928350.0,37.0,74.0,74.0,91.0,120.0,1.2635101678419587,2.5270203356839174,2.5270203356839174,3.107552034422115,4.097870814622569
2007,MO,5887612.0,78.0,128.0,161.0,210.0,231.0,1.3248155618950435,2.174056306699558,2.7345551982705385,3.566811128178963,3.9234922409968593
2007,MT,964706.0,17.0,25.0,30.0,53.0,71.0,1.7621949070494014,2.5914630986020613,3.1097557183224733,5.49390176903637,7.359755200029853
2007,NE,1783440.0,22.0,21.0,36.0,48.0,54.0,1.2335710761225496,1.1774996635715247,2.0185708518368997,2.691427802449199,3.0278562777553493
2007,NV,2601072.0,32.0,55.0,93.0,112.0,179.0,1.2302619842895546,2.1145127854976717,3.5754488918415177,4.305916945013441,6.881777974619695
2007,NH,1312540.0,12.0,16.0,28.0,49.0,53.0,0.914257851189297,1.2190104682523961,2.1332683194416933,3.7332195590229627,4.037972176086062
2007,NJ,8677885.0,64.0,91.0,126.0,143.0,172.0,0.7375068925204701,1.0486426128025435,1.4519666946496756,1.6478669629754255,1.9820497736487637
2007,NM,1990070.0,51.0,57.0,79.0,105.0,109.0,2.5627239242840703,2.8642208565527847,3.9697096082047363,5.2761963147024975,5.477194269548307
2007,NY,19132335.0,124.0,212.0,281.0,331.0,448.0,0.6481174409710054,1.1080717539181704,1.4687177492971977,1.730055427108087,2.3415855931855676
2007,NC,9118037.0,99.0,154.0,236.0,240.0,348.0,1.0857600161087304,1.6889600250580252,2.5882764020369735,2.632145493596922,3.816610965715537
